asin,title,rating,review_count,sponsored,is_prime,search_position,recent_sales,price_primary,price_rrp,category,page
B0F2JHDRK9,"Turtlebox Ranger: Loud! Outdoor Portable Bluetooth 5.4 Speaker | Rugged, Waterproof, Ultra-Portable | Plays to 105db, Deep Bass, Shockproof, Unlimited Pairing for Full Stereo Experience, River Rock",4.6,864.0,True,False,11,400+ bought in past month,250.0,,electronics,11
B07RQVVVQG,"weBoost Home Complete | Powerful Multi-Carrier Cell Phone Signal Booster for 5G & 4G LTE | Simultaneous support for all U.S. Carriers - Verizon, AT&T, T-Mobile & more (model# 470145), DIY",4.1,3244.0,True,False,12,,999.99,,electronics,11
B0D8BCJ1PV,"[1200 ANSI & Audio by dbx-tv] Alvar Projector with WiFi 6 and Bluetooth, 30W Speakers, Built in NetfIix App & DoIby Audio Outdoor Proyector, Auto Focus & Keystone Native 1080P Smart Projector, Black",4.4,491.0,True,False,13,50+ bought in past month,169.99,246.49,electronics,11
B0F2GYMC8H,Meta Quest 3S 128GB | VR Headset — Thirty-Three Percent More Memory — 2X Graphical Processing Power — Virtual Reality Without Wires — Access to 40+ Games with a 3-Month Trial of Meta Horizon+ Included,4.6,4244.0,True,False,14,9K+ bought in past month,,,electronics,11
B0F2JHDRK9,"Turtlebox Ranger: Loud! Outdoor Portable Bluetooth 5.4 Speaker | Rugged, Waterproof, Ultra-Portable | Plays to 105db, Deep Bass, Shockproof, Unlimited Pairing for Full Stereo Experience, River Rock",4.6,864.0,True,False,15,400+ bought in past month,250.0,,electronics,11
B0FKFT7W9Z,"64GB Uhale 15.6"" Digital Picture Frame, Large WiFi Electronic Photo Frames 1920 x 1080 IPS FHD Touch Screen, Share Photos and Videos Anywhere, Support SD/USB, Best Gifts for Parents and Grandparents",4.5,1186.0,True,False,16,300+ bought in past month,99.99,109.99,electronics,11
B0F8B93ZBM,"64GB 15.6"" Frameo Digital Picture Frame WiFi, Large Electronic Photo Frames 1920 x 1080 IPS FHD Touch Screen, Send Photos from Your Phone from Anywhere, Best Gifts for Parents and Grandparents",4.6,1074.0,True,False,17,2K+ bought in past month,99.99,129.99,electronics,11
B0C2P8KJKL,"Hagibis Switch Video Capture Card Portable Switch Dock for Nintendo Switch/iPhone 16 15 Pro Max Live Streaming Gaming USB 3.0 1080P 60Hz Video Recorder, Quest 3 with 4K HDMI(White MS2130 Chip)",3.5,29.0,False,False,18,,,,electronics,11
B0FF4GB282,"Electronic Organizer Travel Case, All-in-One Portable Cable Organizer Bag for Storage, Cord Organizer Tech Accessories for Cables, Chargers, Power Bank, Flash Drive, SD Card",4.4,60.0,False,False,19,200+ bought in past month,6.99,,electronics,11
B0F846HL5Z,"Portable Bluetooth Headset Box Headset EVA Scratch-Proof Protection Box for Sony Edifier W820NB,Colorful",1.5,4.0,False,False,20,,14.84,,electronics,11
B0DPMH4L31,"Outdoor Projector Screen with Stand - 120 inch Portable Projector Screens Indoor Outdoor Projector Screen 16:9 4K HD Outdoor Movie Screen with Carry Bag,Enioy Home Theater Projection Screen",4.6,597.0,False,False,21,300+ bought in past month,,,electronics,11
B0GHNDVT5L,BIIuetuoth Earphone Fingerprint Touch BIIuetuoth 5.0 Earbuds Ergonomic Long Battreriy Life Waterproof Noise CanCeIIing for Sports New 2026 High for Reliable Electronic Component,,,False,False,22,,,,electronics,11
B0F52H5D1P,"Science Kits for Kids - STEM Kits for Kid, Electronics Exploration Kit, Over 440 Projects, 16 Circuit Parts, STEM Toy Educational Gifts for Kids Boys Girls Ages 3 4 5 6 7 8 9 10 11 12",4.5,74.0,False,False,23,100+ bought in past month,39.99,59.99,electronics,11
B006BJMK9S,3-Yr Elect Under $500 Audio/Video/Mobile/Photo/HTIB/Ereaders (DOP),,,False,False,24,,34.65,,electronics,11
B0FJG6HJ1G,"8 Inches Black Reusable Cable Ties,Multi-purpose Adjustable Cord Straps, Cable Organizer,Cord Wrap and Hook Loop Cords Management,Adjustable Cord Ties for Organizing Home, Office, Data Centers,56 PCS",4.8,158.0,False,False,25,400+ bought in past month,5.99,,electronics,11
B0CLYZP2Z8,"Varta Longlife AA Batteries (100 Pack), Alkaline Double A Battery",4.6,1178.0,True,False,26,1K+ bought in past month,23.99,,electronics,11
B0F2GYMC8H,Meta Quest 3S 128GB | VR Headset — Thirty-Three Percent More Memory — 2X Graphical Processing Power — Virtual Reality Without Wires — Access to 40+ Games with a 3-Month Trial of Meta Horizon+ Included,4.6,4244.0,True,False,27,9K+ bought in past month,,,electronics,11
B0D8BCJ1PV,"[1200 ANSI & Audio by dbx-tv] Alvar Projector with WiFi 6 and Bluetooth, 30W Speakers, Built in NetfIix App & DoIby Audio Outdoor Proyector, Auto Focus & Keystone Native 1080P Smart Projector, Black",4.4,491.0,True,False,28,50+ bought in past month,169.99,246.49,electronics,11
B0797QRD73,LiCB 10 Pack CR2450 Battery 3V Lithium CR 2450,4.6,24349.0,True,False,29,6K+ bought in past month,8.99,,electronics,11
B0D8VXLRC9,"2-Pack Replacement Battery for Ring Doorbell - 7200mAh Rechargeable Camera Batteries with Charger Station for Ring Video Doorbell 2/3/3 Plus/4, Spotlight Cam, Stick Up Cam",4.4,2196.0,True,False,30,8K+ bought in past month,29.69,42.99,electronics,11
B0B9QY41T8,"Lume Cube Studio Panel 2-Point Lighting Kit | Edge Lit LED Bicolor Light Panels 3200k - 5600k | Rechargeable Lithium Battery, Adjustable Color, Brightness, 70"" Stands, Wireless Remote Included",4.5,94.0,True,False,31,100+ bought in past month,349.99,,electronics,11
B0F2JHDRK9,"Turtlebox Ranger: Loud! Outdoor Portable Bluetooth 5.4 Speaker | Rugged, Waterproof, Ultra-Portable | Plays to 105db, Deep Bass, Shockproof, Unlimited Pairing for Full Stereo Experience, River Rock",4.6,864.0,True,False,32,400+ bought in past month,250.0,,electronics,11
B0BFDNNQZ7,"Gtheos 2.4GHz Wireless Gaming Headset for PC, PS4, PS5, Mac, Nintendo Switch, Bluetooth 5.2 Gaming Headphones with Noise Canceling Microphone, Stereo Sound, ONLY 3.5mm Wired Mode for Xbox Series-Black",4.3,12797.0,False,False,1,3K+ bought in past month,28.48,49.99,electronics,12
B0DNMMGDLV,"KMF-1 Guitar Pedal, 77 Effects Guitar Multi Effects Pedal with 50 Preset, 42 Drum Rhythm, 18 Amp/Cab, Upgraded Color Screen, Aux In, Guitar Tuner Looper Expression Wah Volume Distortion Pedal",4.4,289.0,False,False,2,400+ bought in past month,109.99,,electronics,12
B077P3PVPV,Dinosaur Electronics FAN50PLUS Universal Igniter Board with Fan Control,4.7,1131.0,False,False,3,100+ bought in past month,119.91,133.6,electronics,12
B08MDQ973T,"2200 pcs Electronic Component Assortment Kit, Capacitors, Resistors, Transistors, Inductors, Diodes, Potentiometer, IC, LED and PCB",4.7,312.0,False,False,4,50+ bought in past month,59.99,,electronics,12
B07P6YXLTT,ASURION 3 Year Portable Electronic Accident Protection Plan ($450 - $499.99),4.5,1075.0,False,False,5,,60.99,,electronics,12
B0C89LQTBZ,"BANIGIPA Bluetooth Headset with Boom Microphone, Open Ear Headphones w/Noise Canceling Mic, Wireless Headset for Phone Laptop PC Computer, Light and Comfortable for Office Meeting Home Working-10 Hrs",3.8,690.0,False,False,6,,28.49,29.99,electronics,12
B0CCJMTZHJ,"VOYEE Switch Controller, LED Star Wireless Pro Controllers Compatible with Switch/Lite/OLED, Multi-Platform Windows PC with 9 Colors Colorful RGB Lights/Programmable/Vibration/Turbo/Wakeup",4.4,4008.0,False,False,7,1K+ bought in past month,19.99,21.99,electronics,12
B08FBJJBQ5,"ACR ResQFlare Electronic Distress E-Flare and Flag, USCG Approved Replacement for Pyrotechnic Flares - ACR 3966",4.7,694.0,False,False,8,200+ bought in past month,79.95,,electronics,12
B07J4HXTWT,"Amazon Basics Electronic Keypad Deadbolt Door Lock with Touch-Control Keyless Entry Door Lock, Keyed Entry Option, Traditional, Oil Bronze, 1-Pack",4.1,11471.0,False,False,9,100+ bought in past month,37.79,,electronics,12
B0F5WB851K,"Programmable DC Electronic Load 120W, 0~150V, 0~20A, 0.1~999.9 ohm,Support CC(Constant Current), CV(Constant Voltage), CR (Constant Resistance), CP(Constant Power) Mode",4.1,14.0,False,False,10,,89.99,,electronics,12
B08TBF4S42,"NUBWO Wireless Gaming Headset with Mic for Ps5 Ps4 PC, Zero Interference, 100-Hour Battery All-Day Play, 23ms Sync​ for Fortnite & Call of Duty/FPS Gamers, Triple Mode All Devices Compatible - Orange",4.3,19684.0,False,False,11,3K+ bought in past month,28.49,49.99,electronics,12
B0C1GTXY5S,"Gaming Headset with Microphone for Pc, Xbox One Series X/s, Ps4, Ps5, Switch, Stereo Wired Noise Cancelling Over-Ear Headphones with Mic, RGB, for Computer, Laptop, Mac, Nintendo (Blue)",4.3,3466.0,False,False,12,2K+ bought in past month,19.99,,electronics,12
B0CLLJC6QC,"Wireless Gaming Headset, 7.1 Surround Sound, 2.4Ghz USB Gaming Headphones Bluetooth 5.4, 100-Hr Noise Canceling Mic RGB Light, Wireless Headset for PC PS5 PS4 Mac Switch, ONLY Wired Mode Suit for Xbox",4.3,2335.0,False,False,13,1K+ bought in past month,35.99,49.99,electronics,12
B08F811YS8,ASURION 3 Year Portable Electronic Accident Protection Plan ($900 - $999.99),3.8,67.0,False,False,14,,99.99,,electronics,12
B0F1ZW5BGT,"Newmen GM611 Mechanical Keyboard,Rainbow LED Backlit Gaming Wired Keyboards Compact Mini 61 Keys Portable 60 Percent Mechanical Keyboard with Black Keycaps,for Windows Laptop PC Linear Red Switches",4.6,226.0,False,False,15,400+ bought in past month,17.99,,electronics,12
B08JMHSWQL,ASURION 3 Year Portable Electronic Accident Protection Plan ($100 - $124.99),4.4,6173.0,False,False,16,,21.99,,electronics,12
B08ZCQWGTG,"BENGOO Pro Gaming Headset for PS4 PS5 PC Xbox One Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs for Laptop Mac - White",4.3,121205.0,False,False,1,100+ bought in past month,27.54,33.99,electronics,13
B0DNMMGDLV,"KMF-1 Guitar Pedal, 77 Effects Guitar Multi Effects Pedal with 50 Preset, 42 Drum Rhythm, 18 Amp/Cab, Upgraded Color Screen, Aux In, Guitar Tuner Looper Expression Wah Volume Distortion Pedal",4.4,289.0,False,False,2,400+ bought in past month,109.99,,electronics,13
B0DBLHVGV7,"S30 Gaming Headset with Microphone,198g Lightweight Design, Wired Gaming Headphones for Xbox, Xbox Series X|S, PS5, PS4, Switch, PC, Noise Cancelling Mic, Soft Earmuffs (Black)",4.2,1388.0,False,False,3,2K+ bought in past month,19.99,,electronics,13
B08FBJJBQ5,"ACR ResQFlare Electronic Distress E-Flare and Flag, USCG Approved Replacement for Pyrotechnic Flares - ACR 3966",4.7,694.0,False,False,4,200+ bought in past month,79.95,,electronics,13
B08F811YS8,ASURION 3 Year Portable Electronic Accident Protection Plan ($900 - $999.99),3.8,67.0,False,False,5,,99.99,,electronics,13
B08JMHSWQL,ASURION 3 Year Portable Electronic Accident Protection Plan ($100 - $124.99),4.4,6173.0,False,False,6,,21.99,,electronics,13
B0CHFLHHQH,"EKSA USB Gaming Headset for PC, Computer Headphones with Detachable Noise Cancelling Microphone, 7.1 Surround Sound, 50MM Driver, Wired Headset with Mic for PS4/PS5, Xbox One, Laptop, Work",4.4,133.0,False,False,7,50+ bought in past month,55.99,,electronics,13
B08F81F7RH,ASURION 3 Year Portable Electronic Accident Protection Plan ($1000 - $1249.99),4.1,103.0,False,False,8,,119.99,,electronics,13
B081GHJ9XC,"Sirius Signal C-1003 SOS LED Distress Signal - Electronic Flare Replacement, USCG Approved, Includes Daytime Flag & Whistle",4.7,2999.0,False,False,9,600+ bought in past month,69.99,,electronics,13
B089HZLB2K,"SCHLAGE FE595 CAM 622 Acc Keypad Entry with Flex Electronic Lock, Matte Black",4.5,6543.0,False,False,10,500+ bought in past month,119.99,144.99,electronics,13
B0CC6JFS4C,"Kwikset SmartCode 270 Keyless Entry Electronic Touchpad Deadbolt Door Lock with Auto-Lock, Custom User Codes, Advanced Security in Matte Black Contemporary",4.4,422.0,False,False,11,500+ bought in past month,120.99,128.0,electronics,13
B0FM75QBLQ,"BT10 EPB Emergency Release Tool,Over-Current Protection, Dual-Channel Forward/Reverse Control for Electronic Parking Brake Release and Reset",4.3,43.0,False,False,12,100+ bought in past month,44.99,,electronics,13
B08F7Z457K,ASURION 3 Year Portable Electronic Accident Protection Plan ($2000 - $2999.99),4.4,29.0,False,False,13,,169.99,,electronics,13
B08F7ZYTV2,ASURION 3 Year Portable Electronic Accident Protection Plan ($1500 - $1999.99),3.9,37.0,False,False,14,,159.99,,electronics,13
B00NAG4WX2,"Peltor Sport Tactical 100 Electronic Hearing Protector, Ear Protection, NRR 22 dB, Ideal for the Range, Shooting and Hunting, TAC100-OTH",4.6,3842.0,False,False,15,300+ bought in past month,72.21,82.83,electronics,13
B001NIC5DI,"Ernie Ball Hybrid Slinky Nickel Wound Electric Guitar Strings 3-pack, 9-46 Gauge (P03222)",4.8,7745.0,False,False,16,400+ bought in past month,19.49,,electronics,13
B007IP8NNQ,Plantronics - Electronic Hook Switch Cable APP-51 (Poly) - Remote Desk Phone Call Control - Works with Poly Desk Phones,4.4,844.0,False,False,1,,53.5,,electronics,14
B015ZDDF0S,TC Electronic SENTRY NOISE GATE Multiband Noise-Gating Pedal with Hard-Gate Mode and Built-In TonePrints*,4.7,286.0,False,False,2,50+ bought in past month,119.0,,electronics,14
B08WK79727,"3M Pro-Protect + Gel Cushions Electronic Hearing Protector, Noise Reduction Rating (NRR) 26 dB, Bluetooth Ear Muffs, High-Fidelity Speakers & Integrated Microphone, Premium Gel Cushions (90545-SIOC)",4.1,1334.0,False,False,3,100+ bought in past month,61.3,72.98,electronics,14
B007BGSI5U,Howard Leight by Honeywell Impact Pro Sound Amplification Electronic Earmuff (R-01902),4.6,4304.0,False,False,4,100+ bought in past month,100.43,115.0,electronics,14
B0CPNY58KB,"Kwikset Powerbolt 240 5-Button Keypad Matte Black Contemporary Electronic Deadbolt Door Lock, Featuring Convenient Keyless Entry, Customizable User Codes and Auto-Locking",4.3,164.0,False,False,5,100+ bought in past month,49.0,,electronics,14
B08ZFQY3FQ,Walker's Razor X-TRM Electronic Muff,4.1,113.0,False,False,6,100+ bought in past month,80.44,,electronics,14
B0725C4YH5,Basic Fun The Bridge Direct Electronic Sport Fishing Game,3.9,1052.0,False,False,7,100+ bought in past month,38.71,41.36,electronics,14
B08F7ZFQCG,ASURION 3 Year Portable Electronic Accident Protection Plan ($800 - $899.99),4.2,95.0,False,False,8,,89.99,,electronics,14
B00N12E9JC,"SCHLAGE BE375 CEN 622 Touch Keyless Touchscreen Electronic Deadbolt Lock, Matte Black",4.4,612.0,False,False,9,200+ bought in past month,131.35,,electronics,14
B001R2RA4E,Yamaha KP65 Electronic Drum Kick Tower,4.6,646.0,False,False,10,200+ bought in past month,76.99,,electronics,14
B07Q1DTJDX,"HowFixit PRO 48 bit Screwdriver Set for Repair Electronics, Smartphone, iPhone, Laptop, Macbook, PC, Game Console, Camera, Tablet, Watch etc",4.7,459.0,False,False,11,100+ bought in past month,19.99,,electronics,14
B0B5M5YYPV,"Belkin 6-Outlet Power Strip Surge Protector w/Flat Rotating Plug, 6ft Cord – Ideal for Personal Electronics, Small Appliances and More (1080 Joules), White, 6' - 6 Pack",4.6,12408.0,False,False,12,100+ bought in past month,92.99,,electronics,14
B0C7LQQF67,"Kwikset Powerbolt 240 5-Button Keypad Satin Nickel Traditional Electronic Deadbolt Door Lock, Featuring Convenient Keyless Entry, Customizable User Codes and Auto-Locking",4.0,577.0,False,False,13,,49.0,,electronics,14
B0744TC3PW,"iSpring ED2000 Whole House Water Descaler, Alternative Electronic Salt-Free Hard Water Conditioner, Reduces Limescale Prevent Deposits Build-up, Different from a Water Softener",4.2,2252.0,False,False,14,200+ bought in past month,159.99,,electronics,14
B083NLR3TV,"Bonvoisin Lab Scale 1000gx0.01g High Precision Electronic Analytical Balance 0.01g Accuracy Laboratory Lab Precision Scale Digital Kitchen Balance Scale Jewelry Scale Scientific Scale (1000g, 0.01g)",4.4,545.0,False,False,15,,93.0,,electronics,14
B005GVCWCC,Replacement 3-Button Overhead Door Transmitter KF340-DRC-WP for GAMA Electronics Overhead Door Controls,4.6,97.0,False,False,16,50+ bought in past month,39.95,,electronics,14
B000MAUP58,"Lutron Diva Electronic Low Voltage Dimmer | 300-Watt, Single-Pole or 3-Way | DVELV-303P-WH, White",4.4,256.0,False,False,1,,79.01,,electronics,15
B07YNJCGJN,"Kwikset SmartCode 917 Keypad Keyless Entry Contemporary Residential Electronic Lever Lock Deadbolt Alternative with Halifax Door Lever and SmartKey Security, Satin Nickel",4.4,3552.0,False,False,2,200+ bought in past month,107.99,128.0,electronics,15
B07YTH8B8C,"PROHEAR Digital Electronic Shooting Ear Protection Muffs with GEP02 Gel Ear Pads, Hunting 5X Sound Amplification Earmuffs, NRR 23dB Low Profile Hearing Protection for Gun Range - Black",4.6,3237.0,False,False,3,50+ bought in past month,51.99,,electronics,15
B08R999QQT,Snap Circuits Green Energy Electronics Exploration Kit | Over 125 Exciting STEM Projects | Full Color Project Manual | 45+ Snap Circuits Parts | STEM Educational Toys for Kids 8+,4.7,6005.0,False,False,4,100+ bought in past month,69.04,80.43,electronics,15
B00N12FO0A,"Schlage BE375 CAM 619 Touch Camelot Deadbolt, Electronic Keyless Entry Lock, Satin Nickel",4.2,3578.0,False,False,5,100+ bought in past month,128.3,,electronics,15
B08R688XJ5,"4Pcs Electronic Interactive Alphabet Wall Chart for Kids, ABC Learning for Toddlers, Learning Toys for Toddlers, Talking ABC Animal Vehicles & Vegetables Poster, Preschool Education Gifts for Kids",4.2,312.0,False,False,6,,29.99,39.99,electronics,15
B002HMZM66,"Schlage FE575 CAM 716 ACC Camelot Keypad Lock with Accent Lever, Auto-Lock, Electronic Keyless Entry, Aged Bronze",4.5,2080.0,False,False,7,100+ bought in past month,129.0,,electronics,15
B000EJUBBU,NEIKO 01409A 12” Electronic Digital Caliper | Extra Large Display | 0-12 Inches | Inch/Fractions/Millimeter Conversion | Polished Stainless Steel,4.3,23232.0,False,False,8,500+ bought in past month,45.73,54.99,electronics,15
B0CZLBHDDM,"Kailh Box Navy Switches for Mechanical Gaming Keyboard,3-Pin 60gf Clicky/Factory Lubed/IP56 Dust&Waterproof Switches(Kailh Box Navy,90Pcs)",4.8,380.0,False,False,9,,39.99,,electronics,15
B00AZUAORE,"TC Electronic DITTO LOOPER Highly Intuitive Looper Pedal with 5 Minutes of Looping Time, Analog-Dry-Through and True Bypass",4.4,2701.0,False,False,10,100+ bought in past month,83.9,,electronics,15
B001BPT6US,"Sloan G2 EBV-129-A-C Water Closet Electronic Control Module 1.28 & 1.6 GPF - Compatible with Sloan Optima G2 & ECOS Sensor Water Closet Flushometers | Uses 4 AA Batteries, 3325450",4.6,228.0,False,False,11,100+ bought in past month,187.66,272.15,electronics,15
B07NTX6FN4,"Electronic Smart Door Lock, Keyless Entry with Keypad, Key Fobs, Remote Control, Keys for Home, Office or Commercial, Silver NDL302",3.6,313.0,False,False,12,50+ bought in past month,99.99,,electronics,15
B083NLR3TV,"Bonvoisin Lab Scale 1000gx0.01g High Precision Electronic Analytical Balance 0.01g Accuracy Laboratory Lab Precision Scale Digital Kitchen Balance Scale Jewelry Scale Scientific Scale (1000g, 0.01g)",4.4,545.0,False,False,13,,93.0,,electronics,15
B0FF9PKK21,"Kailh Box White Pro Mechanical Keyboard Switch,Clicky 3-pin 45gf Pre-Lubed Dustproof Waterproof RGB SMD Key Switches for High-Speed Typing(Box White Pro,45pcs)",4.8,179.0,False,False,14,,19.39,,electronics,15
